name,count
045580,1
045679,1
045945,4
046036,8
046201,1
046234,1
046277,1
046282,3
046294,6
046314,1
046350,1
046419,2
046488,1
046583,2
046676,1
046679,9
046718,5
046815,7
046879,2
046980,2
047021,1
047022,7
047101,1
047199,1
047200,9
047251,4
047260,2
047347,1
047370,2
047466,2
047579,6
047631,2
047707,1
047766,1
047815,9
047829,6
047836,9
047925,11
047927,1
047932,6
047955,1
048001,1
048101,2
048119,8
048145,3
048182,1
048322,4
048388,2
048396,12
048408,2
048415,1
048584,2
048600,1
048736,3
048751,14
048764,1
048796,1
048796,1
048869,3
048999,7
049050,1
049126,3
049214,5
049441,1
049613,1
049646,5
049684,1
049734,1
049904,11
049968,4
050039,1
050100,1
050119,4
050427,1
050471,1
050483,1
050555,3
050569,1
050588,1
050716,10
050872,1
050897,5
050970,1
051375,2
051378,5
051415,6
051455,2
051479,6
051559,2
051587,12
051599,7
051599,7
051625,5
051686,1
051718,2
051726,1
051838,1
052095,3
052202,1
052301,1
052301,1
052302,1
052313,3
052349,1
052356,1
052362,1
052365,4
052397,6
052410,2
052500,2
052524,1
052571,7
052679,4
052703,2
052875,3
052881,2
052907,1
052962,1
053057,1
053106,4
053116,1
053181,1
053206,8
053433,1
053476,1
053500,2
053528,1
053620,6
053689,1
053713,1
053719,13
053799,1
053850,4
053864,4
053891,3
053894,1
053897,4
054002,7
054020,1
054038,2
054052,2
054055,2
054064,3
054083,2
054138,4
054155,1
054197,1
054323,2
054325,1
054340,2
054348,3
054350,2
054425,2
054433,1
054498,4
054525,1
054638,7
054738,10
054778,1
054787,3
054861,4
054959,2
054973,6
055003,1
055048,3
055100,2
055155,1
055203,1
055242,3
055302,1
055391,1
055430,1
055438,4
055450,1
055465,9
055485,2
055565,1
055565,1
055565,1
055578,3
055643,2
055645,1
055699,3
055748,1
055819,5
055860,1
055877,6
055915,6
055956,8
056026,2
056028,1
056078,2
056092,4
056102,3
056138,8
056138,8
056224,1
056347,1
056367,5
056367,5
056398,1
056407,7
056424,2
056441,13
056444,4
056486,9
056644,15
056701,4
056706,1
056742,1
056743,1
056749,1
056767,2
056778,1
056778,1
056833,1
056839,5
056851,1
056880,4
056897,1
056957,1
056960,1
056969,5
057106,1
057129,2
057227,2
057244,4
057285,2
057295,1
057622,1
057671,1
057767,4
057905,6
057940,1
058010,2
058037,4
058082,1
058083,2
058083,2
058120,1
058120,1
058156,8
058188,5
058200,2
058207,2
058312,9
058321,1
058495,1
058504,1
058736,1
058737,3
058827,2
058852,3
058880,1
058911,3
058938,11
058986,2
058990,10
059065,5
059180,1
059204,12
059339,10
059370,6
059406,1
059472,1
059492,11
059535,1
059582,1
059599,1
059610,1
059666,2
059666,2
059957,12
060014,1
060042,1
060135,3
060194,8
060206,3
060209,2
060261,1
060267,4
060392,2
060395,2
060487,1
060536,1
060555,1
060555,1
060580,1
060735,3
060735,3
060848,2
061044,12
061302,4
061329,1
061384,4
061620,10
061871,1
061887,2
061951,8
061982,1
062087,2
062228,1
062283,1
062498,2
062542,1
062628,1
062692,6
062709,2
062727,1
062806,1
062854,1
062859,6
062914,11
062973,3
062978,1
062989,2
063004,1
063059,1
063284,1
063297,3
063385,5
063452,5
063486,8
063502,11
063645,1
063694,4
063808,2
063855,4
063868,2
063943,1
064029,5
064187,4
064396,9
064418,3
064433,1
064478,5
064507,1
064517,1
064617,6
064874,1
064944,2
065046,6
065069,4
065225,6
065261,8
065386,7
065526,1
065545,2
065568,2
065600,1
065611,1
065685,1
065686,1
065744,5
066010,1
066177,3
066375,2
066472,1
066492,1
066625,1
066653,1
066664,1
066753,1
066916,5
066939,5
067015,3
067039,1
067048,1
067100,1
067130,4
067130,4
067179,8
067182,2
067196,1
067228,1
067273,7
067273,7
067340,2
067446,2
067540,1
067561,1
067573,9
067777,7
067777,7
067792,2
067859,1
067879,1
067895,3
067966,1
067966,1
067990,14
068275,12
068312,1
068312,1
068323,2
068339,2
068405,1
068516,5
068603,2
068624,1
068651,1
068679,1
068713,2
068753,1
068886,3
068886,3
068913,1
068987,2
069041,1
069106,1
069203,1
069234,1
069251,1
069320,8
069431,2
069518,3
069589,1
069648,2
069671,1
069818,1
069823,4
070036,1
070042,5
070055,10
070058,3
070144,3
070156,2
070280,3
070293,10
070316,1
070331,1
070479,1
070558,1
070586,1
070647,2
070688,1
070713,1
070753,3
070866,2
070903,1
071108,1
071155,5
071222,6
071297,1
071408,7
071414,1
071659,3
071678,3
071711,7
071761,1
071788,1
071805,1
071867,1
071971,1
071974,8
072001,1
072063,8
072095,5
072197,7
072214,7
072238,1
072242,3
072259,8
072281,1
072292,1
072293,2
072298,1
072328,1
072357,2
072375,11
072458,1
072591,10
072601,2
072616,1
072627,1
072641,4
072674,13
072681,4
072786,1
072809,1
072837,7
072983,1
073001,3
073153,8
073213,1
073254,3
073353,1
073353,1
073399,1
073415,1
073423,2
073496,2
073529,1
073580,9
073735,3
073826,9
073834,1
073857,4
073879,1
073888,3
073889,1
073899,10
073949,5
073954,7
074021,2
074164,1
074169,1
074217,1
074225,7
074294,4
074394,10
074397,1
074403,7
074428,1
074471,6
074554,1
074563,3
074605,3
074635,6
074644,9
074671,2
074756,1
074911,1
074993,1
075111,1
075134,1
075167,2
075247,7
075296,1
075515,5
075537,1
075546,6
075646,13
075658,1
075743,3
075838,2
075857,10
075872,1
075909,1
075944,1
076009,6
076093,2
076183,7
076203,9
076216,1
076216,1
076250,1
076291,3
076341,8
076341,8
076381,2
076405,1
076417,2
076577,4
076605,9
076837,1
077038,6
077057,2
077064,1
077160,8
077192,1
077341,1
077393,12
077445,1
077485,3
077525,7
077537,7
077769,3
077814,1
077962,1
078097,1
078168,1
078187,1
078199,7
078257,1
078340,1
078376,1
078400,7
078506,3
078618,4
078625,1
078633,2
078669,1
078719,1
078808,2
078809,2
078827,1
078861,4
078919,7
078932,1
078954,1
079007,1
079120,1
079333,2
079359,12
079489,1
079716,1
079725,7
079809,1
079852,2
079852,2
079963,11
079983,1
080057,3
080065,2
080194,4
080200,3
080324,4
080390,1
080400,6
080413,1
080421,4
080454,8
080461,1
080523,1
080528,3
080552,1
080601,8
080648,3
080666,2
080913,1
080942,1
081070,1
081250,5
081369,1
081377,2
081502,1
081510,5
081540,5
081619,4
081646,2
081656,1
081848,1
081908,1
081914,1
082148,1
082222,1
082271,1
082330,2
082394,1
082417,3
082428,1
082538,3
082546,1
082655,3
082676,1
082683,2
082698,1
082862,6
082897,1
082906,3
083012,1
083078,1
083110,4
083116,1
083136,4
083206,4
083236,3
083247,3
083418,3
083443,12
083546,4
083551,3
083564,9
083565,5
083642,1
083642,1
083716,1
083741,5
083752,1
083911,3
083954,1
083997,9
084075,3
084106,9
084168,1
084196,2
084213,2
084351,3
084374,1
084453,4
084487,1
084537,1
084540,4
084612,2
084618,9
084875,2
084884,4
084914,1
084943,6
085007,1
085106,1
085112,1
085156,1
085161,1
085172,2
085175,4
085247,1
085272,5
085276,2
085307,1
085366,1
085391,1
085566,6
085596,1
085606,1
085621,2
085643,1
085678,1
085748,6
085954,1
086055,1
086059,2
086069,3
086117,8
086122,1
086187,1
086224,7
086226,2
086285,1
086353,7
086361,6
086383,1
086417,4
086429,2
086538,5
086635,3
086650,6
086764,2
086772,1
086772,1
086839,1
086842,2
086957,1
086981,1
087003,4
087013,2
087026,1
087035,4
087073,4
087129,2
087140,6
087150,1
087150,1
087173,6
087173,6
087175,1
087239,1
087398,7
087422,1
087472,1
087519,1
087531,4
087546,3
087620,2
087625,3
087638,10
087663,1
087748,3
087762,2
087873,1
087959,1
088055,1
088077,1
088174,5
088183,4
088202,3
088228,1
088353,3
088442,1
088562,14
088612,3
088631,4
088798,1
088832,1
088853,1
088862,7
088923,3
088938,1
089041,2
089044,10
089060,3
089111,2
089140,1
089305,1
089328,10
089336,3
089379,1
089513,1
089558,1
089619,4
089629,2
089629,2
089740,5
089836,17
089882,1
090024,2
090031,1
090041,11
090056,1
090060,1
090121,4
090165,4
090221,2
090328,1
090425,1
090443,3
090569,3
090572,3
090644,1
090705,1
090708,1
090716,1
090723,5
090809,8
090962,8
090971,1
090981,2
090981,2
090997,1
091041,2
091100,8
091100,8
091108,1
091174,2
091210,2
091236,2
091312,1
091416,2
091419,2
091493,1
091600,1
091640,2
091688,1
091723,1
091780,1
091870,4
091943,4
092051,5
092087,1
092107,4
092171,1
092190,3
092263,1
092265,1
092408,2
092447,4
092453,1
092454,7
092532,2
092581,1
092583,4
092659,3
092660,12
092703,1
092725,1
092762,3
092800,1
092828,3
092896,1
092933,2
092999,3
093053,2
093055,4
093118,1
093179,1
093190,1
093190,1
093303,2
093324,1
093351,1
093351,1
093351,1
093378,7
093527,2
093573,1
093623,9
093684,2
093736,4
093737,3
093787,11
093795,6
093842,10
093928,10
094107,1
094172,1
094202,1
094308,8
094320,2
094385,2
094451,6
094490,1
094497,2
094611,2
094617,1
094629,3
094657,1
094741,1
094752,3
094838,1
094859,2
094889,1
094892,4
094935,6
094992,3
095074,4
095080,1
095091,6
095127,1
095144,1
095222,1
095340,4
095344,1
095375,1
095441,1
095506,3
095629,1
095701,1
095712,1
095738,1
095793,1
095809,1
095864,3
095995,1
095995,1
096003,4
096033,7
096146,1
096235,1
096252,3
096258,6
096262,1
096314,7
096342,8
096363,1
096450,1
096492,5
096634,5
096685,4
096878,1
096888,1
096889,1
096919,1
097006,1
097008,7
097100,3
097141,4
097158,1
097239,6
097246,9
097447,1
097529,1
097601,2
097630,2
097642,9
097674,1
097716,1
097724,1
097800,8
097813,1
097894,8
097908,6
097946,3
097967,8
097975,1
097982,3
098000,4
098103,1
098197,3
098452,4
098504,4
098522,1
098526,1
098535,7
098582,3
098598,8
098777,1
098780,2
098785,1
098832,1
098878,5
099037,9
099101,5
099105,3
099176,3
099318,1
099356,1
099359,2
099359,2
099454,7
099511,1
099518,1
099652,2
099653,1
099705,1
099743,1
099958,3
100013,15
100016,6
100090,2
100097,1
100109,8
100152,1
100219,3
100219,3
100257,1
100360,2
100361,2
100460,3
100500,1
100536,6
100550,4
100609,1
100695,1
100826,4
100848,6
100899,3
101042,7
101090,1
101106,2
101132,1
101384,1
101541,1
101606,3
101711,2
101715,4
101732,1
101791,10
101861,3
101876,3
101896,2
101906,2
101916,1
101960,1
101964,3
101974,1
101979,3
102028,9
102046,2
102094,2
102095,2
102117,2
102137,1
102147,1
102148,2
102273,1
102274,14
102284,2
102302,2
102314,1
102366,1
102367,1
102444,4
102447,1
102474,1
102504,2
102546,1
102614,3
102720,5
102734,1
102799,3
102951,1
102969,6
102969,6
103048,1
103068,2
103077,4
103128,1
103155,1
103162,2
103325,1
103449,2
103468,1
103470,1
103476,1
103511,3
103533,2
103556,2
103645,8
103662,1
103759,1
103795,2
103850,5
103884,6
104032,2
104055,1
104062,4
104070,6
104105,1
104149,1
104194,1
104319,3
104328,1
104382,1
104601,7
104674,1
104744,4
104752,7
104769,1
104866,1
104868,6
104963,9
104964,4
105337,2
105360,1
105371,1
105377,1
105400,1
105407,2
105463,4
105505,1
105547,1
105601,9
105741,2
105767,2
105768,1
105779,1
105832,1
105923,1
105933,6
105956,1
105981,4
106140,1
106251,1
106312,1
106403,1
106414,3
106419,2
106494,1
106650,1
106680,1
106681,2
106804,1
106874,1
106900,7
106904,2
107072,10
107119,4
107149,4
107275,2
107340,2
107489,1
107523,5
107523,5
107527,2
107626,8
107768,1
107783,1
107798,3
107817,1
108000,11
108015,3
108069,1
108078,3
108102,1
108121,1
108159,4
108185,2
108191,7
108255,12
108277,3
108278,13
108348,2
108364,1
108385,6
108429,4
108454,12
108622,4
108668,5
108780,5
108786,1
108851,1
108921,2
108937,1
109167,1
109206,1
109217,2
109248,5
109266,1
109276,2
109285,3
109308,1
109360,1
109370,2
109391,1
109592,1
109593,1
109598,7
109606,4
109643,1
109677,2
109692,8
109794,5
109882,1
109901,9
109976,3
110120,1
110169,1
110206,1
110232,1
110260,3
110260,3
110309,1
110432,3
110468,1
110575,1
110601,1
110657,4
110750,1
110769,1
111112,11
111113,2
111170,4
111203,1
111257,4
111267,2
111305,2
111318,3
111537,1
111614,5
111625,2
111645,1
111650,3
111659,3
111678,8
111735,1
111769,2
111786,5
111854,2
111904,2
111945,1
112016,1
112086,9
112096,1
112096,1
112201,9
112323,3
112378,1
112402,1
112469,2
112480,1
112534,3
112616,4
112643,10
112739,1
112793,2
112891,6
112898,2
112904,7
113039,10
113092,3
113167,1
113380,1
113421,2
113421,2
113426,2
113504,1
113645,1
113715,2
113730,1
113807,3
113831,1
113852,1
113858,3
113887,6
113921,3
114068,10
114103,5
114119,1
114121,2
114325,3
114364,2
114485,1
114593,1
114681,1
114687,1
114748,4
114763,1
114874,3
114925,7
114976,5
115034,2
115124,8
115132,1
115138,1
115238,1
115372,2
115376,3
115428,4
115483,1
115610,8
115660,1
115666,1
115675,3
115693,1
115713,1
115768,1
115841,4
115958,1
116106,2
116178,1
116278,6
116314,2
116347,1
116379,2
116404,1
116426,2
116488,1
116573,1
116580,6
116585,3
116655,2
116730,1
116933,9
116936,2
117008,1
117069,5
117082,2
117108,1
117126,1
117168,1
117215,1
117321,7
117386,2
117404,1
117464,2
117519,4
117697,6
117853,1
117974,1
118004,7
118102,6
118162,2
118235,1
118243,9
118245,1
118256,2
118259,5
118266,1
118276,1
118278,1
118378,1
118410,1
118476,7
118502,1
118507,4
118551,6
118722,1
118726,1
118737,3
118868,2
118891,3
119006,10
119085,8
119309,1
119329,1
119439,2
119454,7
119473,1
119491,8
119587,9
119590,6
119604,1
119635,5
119659,9
119736,2
119912,4
120012,7
120108,3
120183,10
120309,1
120448,8
120528,3
120539,5
120666,1
120667,1
120792,1
120793,1
120907,3
120907,3
120924,2
120950,1
120999,10
121046,1
121169,1
121198,11
121319,8
121336,1
121628,2
121639,11
121725,4
121777,9
121778,2
121847,8
121879,1
121883,3
121988,8
122005,3
122009,10
122031,2
122170,4
122265,1
122268,1
122318,1
122372,2
122431,1
122551,1
122885,7
122915,1
122994,3
123207,1
123240,4
123245,3
123247,3
123327,1
123343,6
123390,4
123420,17
123422,7
123458,1
123471,4
123476,2
123484,10
123485,2
123500,1
123500,1
123574,2
123625,1
124012,2
124179,1
124185,4
124233,1
124272,1
124327,8
124363,4
124378,1
124386,3
124508,1
124518,1
124554,10
124642,4
124657,8
124665,1
124764,7
124774,1
124787,8
124864,2
124877,3
125100,1
125192,5
125192,5
125232,11
125319,1
125354,2
125367,6
125448,1
125476,2
125659,1
125840,1
125841,4
126015,1
126076,1
126092,8
126154,1
126184,1
126436,1
126459,1
126549,2
126591,5
126613,6
126662,1
126674,8
126729,1
126733,1
126762,3
126762,3
126838,4
126935,2
127064,1
127096,6
127152,1
127189,2
127256,4
127379,1
127475,7
127509,2
127552,2
127571,1
127681,2
127688,3
127717,1
127736,12
127789,3
127846,7
127861,2
127870,1
127881,7
127919,1
127970,2
127970,2
127975,8
128132,2
128166,3
128211,3
128212,8
128212,8
128213,1
128256,1
128331,3
128402,10
128545,6
128574,1
128600,1
128680,3
128909,2
129004,2
129081,1
129109,1
129325,1
129326,7
129372,7
129446,1
129456,1
129468,3
129483,1
129519,4
129559,1
129709,2
129775,1
129834,11
129868,12
129900,3
129962,1
130003,1
130099,4
130134,1
130198,5
130200,2
130371,1
130382,1
130398,1
130404,2
130823,1
130832,8
130893,3
130894,10
130922,2
130928,1
130928,1
131188,3
131251,2
131437,2
131531,4
131560,11
131681,11
132018,1
132128,3
132193,8
132221,1
132258,1
132353,2
132435,1
132507,5
132510,1
132516,5
132531,3
132556,1
132587,4
132627,1
132628,1
132654,5
132709,12
132725,6
132778,9
132835,1
132851,4
132860,1
132927,7
132959,7
132999,3
133021,1
133112,1
133147,2
133186,9
133225,2
133288,3
133387,2
133417,2
133460,1
133744,2
133746,9
133780,9
133993,1
134023,2
134101,5
134301,3
134353,2
134353,2
134359,5
134404,2
134448,1
134536,7
134538,4
134588,3
134628,2
134730,1
134785,1
134860,1
134880,2
134956,3
134981,6
135224,4
135256,5
135308,1
135339,2
135343,1
135491,1
135554,9
135609,2
135615,1
135618,3
135776,1
135857,9
135871,7
135949,1
135996,1
136029,1
136113,8
136128,3
136139,1
136180,7
136203,2
136212,2
136254,6
136374,1
136399,4
136475,2
136579,2
136634,3
136684,1
136761,4
136781,1
136819,1
136836,4
136844,2
136862,1
136863,1
136892,1
136924,2
136929,4
137005,5
137042,12
137112,4
137112,4
137186,3
137279,3
137393,4
137409,5
137438,2
137500,8
137604,2
137789,2
137804,5
137809,8
137826,1
137861,2
137881,5
137944,5
137964,1
138067,3
138071,1
138085,5
138095,4
138097,1
138109,1
138133,5
138220,3
138239,1
138299,1
138317,1
138377,1
138381,4
138382,4
138530,8
138586,5
138636,1
138640,1
138740,2
138790,9
138800,3
138829,1
138858,1
138863,3
138887,3
138920,1
138943,3
138978,1
139110,3
139125,6
139175,1
139191,1
139217,1
139251,3
139254,6
139278,1
139286,1
139444,1
139467,2
139548,2
139625,1
139701,8
139705,9
139722,2
140172,1
140175,1
140206,9
140207,2
140222,1
140479,1
140548,4
140603,4
140636,2
140717,1
140849,2
140854,1
140895,8
140916,1
140971,1
141023,2
141143,1
141258,1
141261,4
141334,2
141387,1
141399,2
141415,2
141456,6
141476,6
141500,5
141504,1
141551,9
141687,6
141709,1
141728,1
141735,1
141845,6
141870,1
141957,6
141977,5
142051,5
142095,5
142099,1
142107,3
142168,1
142349,5
142365,1
142585,1
142653,1
142717,2
142941,2
142960,1
142977,7
143045,4
143045,4
143048,1
143075,2
143158,1
143209,6
143265,1
143283,3
143401,2
143460,4
143497,4
143533,12
143605,1
143621,1
143654,1
143770,1
143826,9
143867,14
143867,14
143908,7
143916,1
144005,1
144087,1
144226,1
144265,2
144273,1
144298,10
144336,1
144453,3
144550,1
144550,1
144566,2
144583,1
144711,1
144762,1
144776,4
144788,3
144832,3
144857,10
144871,5
144974,8
145125,7
145221,2
145259,1
145268,1
145275,1
145295,11
145296,1
145296,1
145300,1
145373,2
145374,1
145469,2
145482,6
145596,1
145643,1
145652,9
145669,7
145744,4
145745,1
145754,1
145761,1
146036,2
146084,1
146226,7
146261,4
146384,2
146430,2
146526,9
146558,3
146558,3
146634,1
146686,2
146850,8
146863,1
146867,1
146898,3
146899,1
146908,3
147042,1
147182,7
147196,1
147390,2
147435,2
147489,1
147506,4
147545,1
147578,5
147583,2
147662,6
147668,5
147683,1
147709,4
147709,4
147738,1
147909,1
147946,1
147997,3
148005,1
148037,3
148307,1
148343,6
148366,3
148402,3
148407,2
148440,1
148474,4
148474,4
148492,10
148632,3
148644,2
148644,2
148699,1
148699,1
148732,2
148805,10
148830,1
148953,1
148966,3
149134,1
149171,9
149229,1
149232,1
149329,3
149352,6
149446,2
149461,4
149500,1
149558,4
149691,1
149795,2
149857,1
150001,2
150052,2
150092,1
150172,1
150358,1
150358,1
150394,5
150452,1
150637,1
150726,3
150770,1
150815,1
150818,4
150869,1
150993,1
151024,1
151097,6
151222,2
151222,2
151361,4
151367,5
151368,8
151376,1
151512,1
151556,1
151560,1
151615,6
151649,3
151706,4
151729,2
151760,1
151761,13
151816,1
151875,4
151993,1
152181,1
152182,1
152193,2
152232,11
152240,3
152294,2
152419,1
152450,1
152474,7
152675,1
152691,6
152735,3
152761,1
152816,1
152872,5
152918,1
152949,1
153053,1
153112,1
153121,1
153133,1
153192,3
153227,2
153267,1
153340,11
153442,7
153442,7
153553,1
153597,3
153603,2
153677,6
153700,1
153718,1
153722,3
153726,1
153798,5
153863,1
153863,1
154013,1
154108,7
154127,1
154130,2
154235,2
154271,2
154442,2
154494,2
154501,1
154624,1
154671,4
154692,1
154897,3
154936,2
154941,1
154952,1
155020,1
155129,6
155269,1
155269,1
